UID: 497884990,Company Name: ,Country: 
Uid,Currency,Contract,Type,Direction,Quantity,Position,Filled Price,Funding,Fee Paid,Cash Flow,Change,Wallet Balance,Action,Time(UTC)
497884990,USDT,BTCUSDT,TRADE,BUY,0.00600000000000000000,0.02400000000000000000,87058.50000000000000000000,0.00000000000000000000,-0.10447020000000000000,0.00000000000000000000,-0.10447020000000000000,221.16434787000000000000,OPEN,2025-11-26 04:05:49
497884990,USDT,BTCUSDT,TRADE,BUY,0.00600000000000000000,0.01800000000000000000,87276.20000000000000000000,0.00000000000000000000,-0.10473144000000000000,0.00000000000000000000,-0.10473144000000000000,221.26881807000000000000,OPEN,2025-11-26 03:42:54
497884990,USDT,BTCUSDT,TRADE,BUY,0.00600000000000000000,0.01200000000000000000,87741.00000000000000000000,0.00000000000000000000,-0.10528920000000000000,0.00000000000000000000,-0.10528920000000000000,221.37354951000000000000,OPEN,2025-11-26 02:26:10
497884990,USDT,BTCUSDT,SETTLEMENT,BUY,--,0.00600000000000000000,--,0.00485685000000000000,0.00000000000000000000,0.00000000000000000000,0.00485685000000000000,221.47883871000000000000,SETTLEMENT,2025-11-26 00:00:00
497884990,USDT,BTCUSDT,TRADE,BUY,0.00600000000000000000,0.00600000000000000000,87388.80000000000000000000,0.00000000000000000000,-0.10486656000000000000,0.00000000000000000000,-0.10486656000000000000,221.47398186000000000000,OPEN,2025-11-25 23:49:01
497884990,USDT,BTCUSDT,TRADE,BUY,0.05400000000000000000,0.00000000000000000000,86138.10000000000000000000,0.00000000000000000000,-2.04664126000000000000,31.95180000000000000000,29.90515874000000000000,221.57884842000000000000,CLOSE,2025-11-25 14:49:59
497884990,USDT,BTCUSDT,TRADE,SELL,0.00100000000000000000,-0.04100000000000000000,86729.80000000000000000000,0.00000000000000000000,-0.01734596000000000000,0.00000000000000000000,-0.01734596000000000000,191.89918716000000000000,OPEN,2025-11-25 09:30:21
497884990,USDT,BTCUSDT,TRADE,SELL,0.00200000000000000000,-0.03000000000000000000,86729.80000000000000000000,0.00000000000000000000,-0.03469192000000000000,0.00000000000000000000,-0.03469192000000000000,192.08999272000000000000,OPEN,2025-11-25 09:30:21
497884990,USDT,BTCUSDT,TRADE,SELL,0.00100000000000000000,-0.03500000000000000000,86729.80000000000000000000,0.00000000000000000000,-0.01734596000000000000,0.00000000000000000000,-0.01734596000000000000,192.00326292000000000000,OPEN,2025-11-25 09:30:21
497884990,USDT,BTCUSDT,TRADE,SELL,0.00100000000000000000,-0.03700000000000000000,86729.80000000000000000000,0.00000000000000000000,-0.01734596000000000000,0.00000000000000000000,-0.01734596000000000000,191.96857100000000000000,OPEN,2025-11-25 09:30:21
